64
0.000000	5.600000
0.000000	5.600000
0.000000	5.600000
0.000000	0.000000	0.000000	1.000000
0.000000	1.400000	1.400000	1.000000
1.400000	0.000000	1.400000	1.000000
1.400000	1.400000	0.000000	1.000000
2.100000	2.100000	2.100000	1.000000
2.100000	0.700000	0.700000	1.000000
0.700000	2.100000	0.700000	1.000000
0.700000	0.700000	2.100000	1.000000
0.000000	0.000000	2.800000	1.000000
0.000000	1.400000	4.200000	1.000000
1.400000	0.000000	4.200000	1.000000
1.400000	1.400000	2.800000	1.000000
2.100000	2.100000	4.900000	1.000000
2.100000	0.700000	3.500000	1.000000
0.700000	2.100000	3.500000	1.000000
0.700000	0.700000	4.900000	1.000000
0.000000	2.800000	0.000000	1.000000
0.000000	4.200000	1.400000	1.000000
1.400000	2.800000	1.400000	1.000000
1.400000	4.200000	0.000000	1.000000
2.100000	4.900000	2.100000	1.000000
2.100000	3.500000	0.700000	1.000000
0.700000	4.900000	0.700000	1.000000
0.700000	3.500000	2.100000	1.000000
0.000000	2.800000	2.800000	1.000000
0.000000	4.200000	4.200000	1.000000
1.400000	2.800000	4.200000	1.000000
1.400000	4.200000	2.800000	1.000000
2.100000	4.900000	4.900000	1.000000
2.100000	3.500000	3.500000	1.000000
0.700000	4.900000	3.500000	1.000000
0.700000	3.500000	4.900000	1.000000
2.800000	0.000000	0.000000	1.000000
2.800000	1.400000	1.400000	1.000000
4.200000	0.000000	1.400000	1.000000
4.200000	1.400000	0.000000	1.000000
4.900000	2.100000	2.100000	1.000000
4.900000	0.700000	0.700000	1.000000
3.500000	2.100000	0.700000	1.000000
3.500000	0.700000	2.100000	1.000000
2.800000	0.000000	2.800000	1.000000
2.800000	1.400000	4.200000	1.000000
4.200000	0.000000	4.200000	1.000000
4.200000	1.400000	2.800000	1.000000
4.900000	2.100000	4.900000	1.000000
4.900000	0.700000	3.500000	1.000000
3.500000	2.100000	3.500000	1.000000
3.500000	0.700000	4.900000	1.000000
2.800000	2.800000	0.000000	1.000000
2.800000	4.200000	1.400000	1.000000
4.200000	2.800000	1.400000	1.000000
4.200000	4.200000	0.000000	1.000000
4.900000	4.900000	2.100000	1.000000
4.900000	3.500000	0.700000	1.000000
3.500000	4.900000	0.700000	1.000000
3.500000	3.500000	2.100000	1.000000
2.800000	2.800000	2.800000	1.000000
2.800000	4.200000	4.200000	1.000000
4.200000	2.800000	4.200000	1.000000
4.200000	4.200000	2.800000	1.000000
4.900000	4.900000	4.900000	1.000000
4.900000	3.500000	3.500000	1.000000
3.500000	4.900000	3.500000	1.000000
3.500000	3.500000	4.900000	1.000000
