216
6.928223	6.928223	6.928223	
2.309408	4.618815	2.309408	0.071251	-0.399172	0.722956	-0.559392	
2.309408	5.773519	3.464111	0.020455	0.020259	0.403262	0.914632	
3.464111	4.618815	3.464111	-0.302125	0.668163	0.224694	-0.641709	
3.464111	5.773519	2.309408	-0.559180	-0.671093	-0.476322	-0.100344	
4.041463	6.350871	4.041463	-0.163164	0.901685	-0.340856	0.210140	
4.041463	5.196167	2.886759	-0.408330	0.090609	0.561077	-0.714318	
2.886759	6.350871	2.886759	0.685808	-0.268126	-0.264661	-0.622680	
2.886759	5.196167	4.041463	-0.431962	0.073606	-0.485804	0.756298	
2.309408	4.618815	4.618815	0.372089	0.230891	-0.113206	-0.891865	
2.309408	5.773519	5.773519	-0.286025	0.668489	-0.267376	0.632315	
3.464111	4.618815	5.773519	0.356843	0.216120	-0.108486	-0.902323	
3.464111	5.773519	4.618815	-0.302537	-0.162959	0.219202	0.913163	
4.041463	6.350871	6.350871	0.385774	-0.233855	0.118985	-0.884496	
4.041463	5.196167	5.196167	-0.378891	0.134032	0.623006	-0.671074	
2.886759	6.350871	5.196167	0.273650	0.656441	-0.660299	0.241261	
2.886759	5.196167	6.350871	-0.260366	-0.668630	-0.633102	0.290388	
4.618815	0.000000	0.000000	0.875356	-0.092682	-0.272102	0.388745	
4.618815	1.154704	1.154704	0.287042	-0.630646	0.310445	-0.650781	
5.773519	0.000000	1.154704	0.654928	0.298851	0.647254	0.250639	
5.773519	1.154704	0.000000	-0.076498	0.409810	-0.735105	0.534625	
6.350871	1.732056	1.732056	-0.040766	-0.541788	0.674649	0.499653	
6.350871	0.577352	0.577352	-0.011235	-0.031280	0.926243	0.375459	
5.196167	1.732056	0.577352	-0.449053	0.075928	-0.589020	0.667564	
5.196167	0.577352	1.732056	0.648987	-0.250883	-0.259777	-0.669619	
4.618815	0.000000	2.309408	0.076430	-0.440173	-0.703360	0.552893	
4.618815	1.154704	3.464111	0.343883	0.218310	0.176017	0.896160	
5.773519	0.000000	3.464111	-0.562940	-0.678708	0.456200	0.119733	
5.773519	1.154704	2.309408	-0.368372	-0.928927	0.036889	0.005932	
6.350871	1.732056	4.041463	0.259685	0.832172	-0.396871	-0.287311	
6.350871	0.577352	2.886759	-0.851505	-0.287542	0.136656	0.416635	
5.196167	1.732056	2.886759	-0.446076	0.072575	0.556285	-0.697349	
5.196167	0.577352	4.041463	-0.750134	-0.519391	0.111879	0.393719	
4.618815	0.000000	4.618815	0.081083	0.901075	-0.349650	-0.243382	
4.618815	1.154704	5.773519	0.783094	0.377244	-0.449252	0.206452	
